Index,Sample_Value,Label
12813,119,raw_audio
12814,121,raw_audio
12815,121,raw_audio
12816,114,raw_audio
12817,107,raw_audio
12818,130,raw_audio
12819,129,raw_audio
12820,117,raw_audio
12821,121,raw_audio
12822,125,raw_audio
12823,122,raw_audio
12824,120,raw_audio
12825,119,raw_audio
12826,121,raw_audio
12827,123,raw_audio
12828,121,raw_audio
12829,120,raw_audio
12830,119,raw_audio
12831,121,raw_audio
12832,119,raw_audio
12833,106,raw_audio
12834,128,raw_audio
12835,128,raw_audio
12836,118,raw_audio
12837,121,raw_audio
12838,125,raw_audio
12839,122,raw_audio
12840,119,raw_audio
12841,119,raw_audio
12842,121,raw_audio
12843,121,raw_audio
12844,120,raw_audio
12845,119,raw_audio
12846,120,raw_audio
12847,119,raw_audio
12848,119,raw_audio
12849,105,raw_audio
12850,124,raw_audio
12851,130,raw_audio
12852,120,raw_audio
12853,118,raw_audio
12854,123,raw_audio
12855,123,raw_audio
12856,121,raw_audio
12857,119,raw_audio
12858,120,raw_audio
12859,119,raw_audio
12860,121,raw_audio
12861,121,raw_audio
12862,120,raw_audio
12863,120,raw_audio
12864,119,raw_audio
12865,104,raw_audio
12866,121,raw_audio
12867,131,raw_audio
12868,122,raw_audio
12869,118,raw_audio
12870,122,raw_audio
12871,121,raw_audio
12872,120,raw_audio
12873,118,raw_audio
12874,120,raw_audio
12875,121,raw_audio
12876,121,raw_audio
12877,122,raw_audio
12878,121,raw_audio
12879,121,raw_audio
12880,121,raw_audio
12881,103,raw_audio
12882,119,raw_audio
12883,134,raw_audio
12884,123,raw_audio
12885,118,raw_audio
12886,123,raw_audio
12887,123,raw_audio
12888,121,raw_audio
12889,118,raw_audio
12890,119,raw_audio
12891,121,raw_audio
12892,120,raw_audio
12893,119,raw_audio
12894,120,raw_audio
12895,121,raw_audio
12896,121,raw_audio
12897,105,raw_audio
12898,116,raw_audio
12899,132,raw_audio
12900,124,raw_audio
12901,119,raw_audio
12902,124,raw_audio
12903,122,raw_audio
12904,121,raw_audio
12905,118,raw_audio
12906,120,raw_audio
12907,119,raw_audio
12908,120,raw_audio
12909,120,raw_audio
12910,118,raw_audio
12911,120,raw_audio
12912,120,raw_audio
12913,104,raw_audio
12914,113,raw_audio
12915,132,raw_audio
12916,125,raw_audio
12917,119,raw_audio
12918,123,raw_audio
12919,122,raw_audio
12920,120,raw_audio
12921,116,raw_audio
12922,119,raw_audio
12923,122,raw_audio
12924,121,raw_audio
12925,119,raw_audio
12926,122,raw_audio
12927,121,raw_audio
12928,121,raw_audio
12929,113,raw_audio
12930,109,raw_audio
12931,131,raw_audio
12932,127,raw_audio
12933,119,raw_audio
12934,121,raw_audio
12935,121,raw_audio
12936,119,raw_audio
12937,121,raw_audio
12938,120,raw_audio
12939,119,raw_audio
12940,122,raw_audio
12941,121,raw_audio
12942,121,raw_audio
12943,120,raw_audio
12944,121,raw_audio
12945,115,raw_audio
12946,109,raw_audio
12947,129,raw_audio
12948,127,raw_audio
12949,120,raw_audio
12950,121,raw_audio
12951,122,raw_audio
12952,121,raw_audio
12953,121,raw_audio
12954,121,raw_audio
12955,121,raw_audio
12956,121,raw_audio
12957,121,raw_audio
12958,121,raw_audio
12959,121,raw_audio
12960,122,raw_audio
12961,119,raw_audio
12962,106,raw_audio
12963,128,raw_audio
12964,128,raw_audio
12965,118,raw_audio
12966,121,raw_audio
12967,126,raw_audio
12968,123,raw_audio
12969,121,raw_audio
12970,120,raw_audio
12971,119,raw_audio
12972,122,raw_audio
12973,121,raw_audio
12974,120,raw_audio
12975,119,raw_audio
12976,121,raw_audio
12977,121,raw_audio
12978,104,raw_audio
12979,123,raw_audio
12980,132,raw_audio
12981,121,raw_audio
12982,117,raw_audio
12983,122,raw_audio
12984,122,raw_audio
12985,119,raw_audio
12986,119,raw_audio
12987,120,raw_audio
12988,119,raw_audio
12989,120,raw_audio
12990,119,raw_audio
12991,120,raw_audio
12992,119,raw_audio
12993,120,raw_audio
12994,102,raw_audio
12995,119,raw_audio
12996,134,raw_audio
12997,123,raw_audio
12998,118,raw_audio
12999,122,raw_audio
13000,122,raw_audio
13001,120,raw_audio
13002,119,raw_audio
13003,122,raw_audio
13004,123,raw_audio
13005,121,raw_audio
13006,121,raw_audio
13007,120,raw_audio
13008,120,raw_audio
13009,119,raw_audio
13010,105,raw_audio
13011,119,raw_audio
13012,133,raw_audio
13013,123,raw_audio
13014,118,raw_audio
13015,122,raw_audio
13016,122,raw_audio
13017,120,raw_audio
13018,118,raw_audio
13019,120,raw_audio
13020,121,raw_audio
13021,121,raw_audio
13022,121,raw_audio
13023,121,raw_audio
13024,120,raw_audio
13025,120,raw_audio
13026,105,raw_audio
13027,115,raw_audio
13028,134,raw_audio
13029,125,raw_audio
13030,119,raw_audio
13031,123,raw_audio
13032,123,raw_audio
13033,121,raw_audio
13034,118,raw_audio
13035,119,raw_audio
13036,121,raw_audio
13037,120,raw_audio
13038,118,raw_audio
13039,120,raw_audio
13040,120,raw_audio
13041,119,raw_audio
13042,109,raw_audio
13043,113,raw_audio
13044,130,raw_audio
13045,124,raw_audio
13046,119,raw_audio
13047,122,raw_audio
13048,123,raw_audio
13049,121,raw_audio
13050,118,raw_audio
13051,121,raw_audio
13052,122,raw_audio
13053,122,raw_audio
13054,121,raw_audio
13055,122,raw_audio
13056,121,raw_audio
13057,122,raw_audio
13058,114,raw_audio
13059,110,raw_audio
13060,130,raw_audio
13061,127,raw_audio
13062,121,raw_audio
13063,122,raw_audio
13064,122,raw_audio
13065,121,raw_audio
13066,121,raw_audio
13067,121,raw_audio
13068,121,raw_audio
13069,123,raw_audio
13070,122,raw_audio
13071,122,raw_audio
13072,120,raw_audio
13073,120,raw_audio
13074,114,raw_audio
13075,106,raw_audio
13076,129,raw_audio
13077,128,raw_audio
13078,117,raw_audio
13079,121,raw_audio
13080,124,raw_audio
13081,122,raw_audio
13082,120,raw_audio
13083,120,raw_audio
13084,119,raw_audio
13085,123,raw_audio
13086,122,raw_audio
13087,120,raw_audio
13088,118,raw_audio
13089,119,raw_audio
13090,120,raw_audio
13091,105,raw_audio
13092,125,raw_audio
13093,132,raw_audio
13094,120,raw_audio
13095,117,raw_audio
13096,123,raw_audio
13097,123,raw_audio
13098,121,raw_audio
13099,119,raw_audio
13100,121,raw_audio
13101,122,raw_audio
13102,121,raw_audio
13103,121,raw_audio
13104,122,raw_audio
13105,121,raw_audio
13106,121,raw_audio
13107,105,raw_audio
13108,124,raw_audio
13109,133,raw_audio
13110,122,raw_audio
13111,119,raw_audio
13112,123,raw_audio
13113,123,raw_audio
13114,120,raw_audio
13115,118,raw_audio
13116,119,raw_audio
13117,121,raw_audio
13118,121,raw_audio
13119,119,raw_audio
13120,121,raw_audio
13121,121,raw_audio
13122,120,raw_audio
13123,102,raw_audio
13124,119,raw_audio
13125,134,raw_audio
13126,123,raw_audio
13127,118,raw_audio
13128,122,raw_audio
13129,121,raw_audio
13130,120,raw_audio
13131,119,raw_audio
13132,121,raw_audio
13133,122,raw_audio
13134,121,raw_audio
13135,121,raw_audio
13136,122,raw_audio
13137,121,raw_audio
13138,122,raw_audio
13139,106,raw_audio
13140,118,raw_audio
13141,133,raw_audio
13142,124,raw_audio
13143,118,raw_audio
13144,122,raw_audio
13145,122,raw_audio
13146,120,raw_audio
13147,118,raw_audio
13148,120,raw_audio
13149,121,raw_audio
13150,120,raw_audio
13151,119,raw_audio
13152,121,raw_audio
13153,121,raw_audio
13154,120,raw_audio
13155,105,raw_audio
13156,113,raw_audio
13157,132,raw_audio
13158,124,raw_audio
13159,118,raw_audio
13160,122,raw_audio
13161,121,raw_audio
13162,119,raw_audio
13163,118,raw_audio
13164,120,raw_audio
13165,120,raw_audio
13166,119,raw_audio
13167,121,raw_audio
13168,121,raw_audio
13169,120,raw_audio
13170,119,raw_audio
13171,111,raw_audio
13172,113,raw_audio
13173,130,raw_audio
13174,125,raw_audio
13175,120,raw_audio
13176,122,raw_audio
13177,122,raw_audio
13178,122,raw_audio
13179,122,raw_audio
13180,121,raw_audio
13181,122,raw_audio
13182,122,raw_audio
13183,122,raw_audio
13184,121,raw_audio
13185,121,raw_audio
13186,121,raw_audio
13187,114,raw_audio
13188,109,raw_audio
13189,130,raw_audio
13190,127,raw_audio
13191,119,raw_audio
13192,122,raw_audio
13193,121,raw_audio
13194,120,raw_audio
13195,119,raw_audio
13196,119,raw_audio
13197,121,raw_audio
13198,120,raw_audio
13199,119,raw_audio
13200,120,raw_audio
13201,121,raw_audio
13202,120,raw_audio
13203,117,raw_audio
13204,106,raw_audio
13205,128,raw_audio
13206,127,raw_audio
13207,120,raw_audio
13208,122,raw_audio
13209,121,raw_audio
13210,121,raw_audio
13211,120,raw_audio
13212,119,raw_audio
13213,121,raw_audio
13214,121,raw_audio
13215,121,raw_audio
13216,120,raw_audio
13217,120,raw_audio
13218,119,raw_audio
13219,120,raw_audio
13220,104,raw_audio
13221,122,raw_audio
13222,130,raw_audio
13223,119,raw_audio
13224,118,raw_audio
13225,123,raw_audio
13226,121,raw_audio
13227,120,raw_audio
13228,117,raw_audio
13229,120,raw_audio
13230,120,raw_audio
13231,120,raw_audio
13232,119,raw_audio
13233,123,raw_audio
13234,121,raw_audio
13235,119,raw_audio
13236,103,raw_audio
13237,123,raw_audio
13238,132,raw_audio
13239,121,raw_audio
13240,118,raw_audio
13241,124,raw_audio
13242,121,raw_audio
13243,120,raw_audio
13244,118,raw_audio
13245,121,raw_audio
13246,122,raw_audio
13247,121,raw_audio
13248,121,raw_audio
13249,120,raw_audio
13250,121,raw_audio
13251,120,raw_audio
13252,103,raw_audio
13253,120,raw_audio
13254,133,raw_audio
13255,123,raw_audio
13256,118,raw_audio
13257,123,raw_audio
13258,122,raw_audio
13259,119,raw_audio
13260,119,raw_audio
13261,121,raw_audio
13262,121,raw_audio
13263,119,raw_audio
13264,119,raw_audio
13265,120,raw_audio
13266,118,raw_audio
13267,118,raw_audio
13268,104,raw_audio
13269,115,raw_audio
13270,132,raw_audio
13271,124,raw_audio
13272,117,raw_audio
13273,122,raw_audio
13274,121,raw_audio
13275,120,raw_audio
13276,117,raw_audio
13277,121,raw_audio
13278,122,raw_audio
13279,120,raw_audio
13280,119,raw_audio
13281,121,raw_audio
13282,121,raw_audio
13283,119,raw_audio
13284,107,raw_audio
13285,114,raw_audio
13286,131,raw_audio
13287,125,raw_audio
13288,120,raw_audio
13289,122,raw_audio
13290,122,raw_audio
13291,121,raw_audio
13292,119,raw_audio
13293,121,raw_audio
13294,122,raw_audio
13295,120,raw_audio
13296,119,raw_audio
13297,122,raw_audio
13298,122,raw_audio
13299,121,raw_audio
13300,111,raw_audio
13301,111,raw_audio
13302,132,raw_audio
13303,126,raw_audio
13304,118,raw_audio
13305,123,raw_audio
13306,124,raw_audio
13307,121,raw_audio
13308,121,raw_audio
13309,120,raw_audio
13310,120,raw_audio
13311,120,raw_audio
13312,121,raw_audio
13313,121,raw_audio
13314,121,raw_audio
13315,121,raw_audio
13316,114,raw_audio
13317,108,raw_audio
13318,129,raw_audio
13319,128,raw_audio
13320,117,raw_audio
13321,121,raw_audio
13322,125,raw_audio
13323,123,raw_audio
13324,122,raw_audio
13325,121,raw_audio
13326,120,raw_audio
13327,121,raw_audio
13328,121,raw_audio
13329,121,raw_audio
13330,120,raw_audio
13331,119,raw_audio
13332,117,raw_audio
13333,106,raw_audio
13334,126,raw_audio
13335,129,raw_audio
13336,118,raw_audio
13337,117,raw_audio
13338,121,raw_audio
13339,120,raw_audio
13340,117,raw_audio
13341,118,raw_audio
13342,120,raw_audio
13343,120,raw_audio
13344,119,raw_audio
13345,122,raw_audio
13346,122,raw_audio
13347,121,raw_audio
13348,120,raw_audio
13349,104,raw_audio
13350,123,raw_audio
13351,132,raw_audio
13352,120,raw_audio
13353,117,raw_audio
13354,122,raw_audio
13355,123,raw_audio
13356,121,raw_audio
13357,121,raw_audio
13358,121,raw_audio
13359,123,raw_audio
13360,123,raw_audio
13361,122,raw_audio
13362,122,raw_audio
13363,121,raw_audio
13364,121,raw_audio
13365,103,raw_audio
13366,121,raw_audio
13367,134,raw_audio
13368,123,raw_audio
13369,119,raw_audio
13370,125,raw_audio
13371,122,raw_audio
13372,120,raw_audio
13373,118,raw_audio
13374,120,raw_audio
13375,121,raw_audio
13376,120,raw_audio
13377,121,raw_audio
13378,121,raw_audio
13379,123,raw_audio
13380,121,raw_audio
13381,103,raw_audio
13382,118,raw_audio
13383,133,raw_audio
13384,124,raw_audio
13385,118,raw_audio
13386,123,raw_audio
13387,124,raw_audio
13388,121,raw_audio
13389,119,raw_audio
13390,121,raw_audio
13391,121,raw_audio
13392,121,raw_audio
13393,120,raw_audio
13394,119,raw_audio
13395,121,raw_audio
13396,122,raw_audio
13397,105,raw_audio
13398,117,raw_audio
13399,134,raw_audio
13400,127,raw_audio
13401,119,raw_audio
13402,124,raw_audio
13403,121,raw_audio
13404,119,raw_audio
13405,119,raw_audio
13406,121,raw_audio
13407,121,raw_audio
13408,121,raw_audio
13409,121,raw_audio
13410,122,raw_audio
13411,120,raw_audio
13412,120,raw_audio
13413,105,raw_audio
13414,115,raw_audio
13415,133,raw_audio
13416,127,raw_audio
13417,119,raw_audio
13418,122,raw_audio
13419,122,raw_audio
13420,119,raw_audio
13421,119,raw_audio
13422,122,raw_audio
13423,122,raw_audio
13424,121,raw_audio
13425,122,raw_audio
13426,122,raw_audio
13427,122,raw_audio
13428,123,raw_audio
13429,115,raw_audio
13430,111,raw_audio
13431,132,raw_audio
13432,128,raw_audio
13433,117,raw_audio
13434,121,raw_audio
13435,126,raw_audio
13436,122,raw_audio
13437,121,raw_audio
13438,120,raw_audio
13439,120,raw_audio
13440,121,raw_audio
13441,121,raw_audio
13442,122,raw_audio
13443,120,raw_audio
13444,120,raw_audio
13445,115,raw_audio
13446,109,raw_audio
13447,131,raw_audio
13448,128,raw_audio
13449,115,raw_audio
13450,120,raw_audio
13451,124,raw_audio
13452,121,raw_audio
13453,120,raw_audio
13454,119,raw_audio
13455,121,raw_audio
13456,122,raw_audio
13457,121,raw_audio
13458,121,raw_audio
13459,121,raw_audio
13460,121,raw_audio
13461,119,raw_audio
13462,106,raw_audio
13463,126,raw_audio
13464,130,raw_audio
13465,119,raw_audio
13466,120,raw_audio
13467,124,raw_audio
13468,122,raw_audio
13469,122,raw_audio
13470,121,raw_audio
13471,121,raw_audio
13472,121,raw_audio
13473,121,raw_audio
13474,121,raw_audio
13475,121,raw_audio
13476,121,raw_audio
13477,120,raw_audio
13478,102,raw_audio
13479,123,raw_audio
13480,132,raw_audio
13481,120,raw_audio
13482,115,raw_audio
13483,122,raw_audio
13484,122,raw_audio
13485,120,raw_audio
13486,119,raw_audio
13487,121,raw_audio
13488,122,raw_audio
13489,120,raw_audio
13490,119,raw_audio
13491,120,raw_audio
13492,119,raw_audio
13493,120,raw_audio
13494,102,raw_audio
13495,118,raw_audio
13496,132,raw_audio
13497,121,raw_audio
13498,117,raw_audio
13499,122,raw_audio
13500,122,raw_audio
13501,120,raw_audio
13502,119,raw_audio
13503,121,raw_audio
13504,122,raw_audio
13505,120,raw_audio
13506,119,raw_audio
13507,121,raw_audio
13508,121,raw_audio
13509,120,raw_audio
13510,103,raw_audio
13511,118,raw_audio
13512,134,raw_audio
13513,122,raw_audio
13514,118,raw_audio
13515,122,raw_audio
13516,123,raw_audio
13517,121,raw_audio
13518,119,raw_audio
13519,120,raw_audio
13520,121,raw_audio
13521,121,raw_audio
13522,120,raw_audio
13523,121,raw_audio
13524,120,raw_audio
13525,121,raw_audio
13526,106,raw_audio
13527,116,raw_audio
13528,133,raw_audio
13529,124,raw_audio
13530,119,raw_audio
13531,122,raw_audio
13532,123,raw_audio
13533,121,raw_audio
13534,120,raw_audio
13535,119,raw_audio
13536,121,raw_audio
13537,121,raw_audio
13538,119,raw_audio
13539,121,raw_audio
13540,121,raw_audio
13541,120,raw_audio
13542,108,raw_audio
13543,111,raw_audio
13544,133,raw_audio
13545,126,raw_audio
13546,118,raw_audio
13547,121,raw_audio
13548,121,raw_audio
13549,120,raw_audio
13550,116,raw_audio
13551,119,raw_audio
13552,122,raw_audio
13553,121,raw_audio
13554,119,raw_audio
13555,120,raw_audio
13556,120,raw_audio
13557,119,raw_audio
13558,113,raw_audio
13559,108,raw_audio
13560,129,raw_audio
13561,127,raw_audio
13562,121,raw_audio
13563,123,raw_audio
13564,123,raw_audio
13565,122,raw_audio
13566,121,raw_audio
13567,119,raw_audio
13568,121,raw_audio
13569,121,raw_audio
13570,120,raw_audio
13571,118,raw_audio
13572,120,raw_audio
13573,119,raw_audio
13574,115,raw_audio
13575,107,raw_audio
13576,127,raw_audio
13577,131,raw_audio
13578,118,raw_audio
13579,119,raw_audio
13580,124,raw_audio
13581,122,raw_audio
13582,119,raw_audio
13583,121,raw_audio
13584,122,raw_audio
13585,121,raw_audio
13586,122,raw_audio
13587,122,raw_audio
13588,122,raw_audio
13589,122,raw_audio
13590,121,raw_audio
13591,106,raw_audio
13592,126,raw_audio
13593,132,raw_audio
13594,119,raw_audio
13595,118,raw_audio
13596,122,raw_audio
13597,121,raw_audio
13598,119,raw_audio
13599,119,raw_audio
13600,120,raw_audio
13601,118,raw_audio
13602,119,raw_audio
13603,121,raw_audio
13604,121,raw_audio
13605,119,raw_audio
13606,120,raw_audio
13607,103,raw_audio
13608,123,raw_audio
13609,132,raw_audio
13610,119,raw_audio
13611,117,raw_audio
13612,122,raw_audio
13613,121,raw_audio
13614,119,raw_audio
13615,118,raw_audio
13616,119,raw_audio
13617,120,raw_audio
13618,118,raw_audio
13619,118,raw_audio
13620,120,raw_audio
13621,119,raw_audio
13622,120,raw_audio
13623,102,raw_audio
13624,119,raw_audio
13625,134,raw_audio
13626,123,raw_audio
13627,118,raw_audio
13628,123,raw_audio
13629,123,raw_audio
13630,121,raw_audio
13631,119,raw_audio
13632,120,raw_audio
13633,120,raw_audio
13634,119,raw_audio
13635,121,raw_audio
13636,121,raw_audio
13637,121,raw_audio
13638,121,raw_audio
13639,105,raw_audio
13640,118,raw_audio
13641,134,raw_audio
13642,125,raw_audio
13643,119,raw_audio
13644,124,raw_audio
13645,123,raw_audio
13646,121,raw_audio
13647,121,raw_audio
13648,122,raw_audio
13649,123,raw_audio
13650,122,raw_audio
13651,122,raw_audio
13652,121,raw_audio
13653,121,raw_audio
13654,120,raw_audio
13655,105,raw_audio
13656,113,raw_audio
13657,132,raw_audio
13658,124,raw_audio
13659,118,raw_audio
13660,122,raw_audio
13661,122,raw_audio
13662,119,raw_audio
13663,119,raw_audio
13664,121,raw_audio
13665,121,raw_audio
13666,119,raw_audio
13667,121,raw_audio
13668,121,raw_audio
13669,120,raw_audio
13670,119,raw_audio
13671,110,raw_audio
13672,112,raw_audio
13673,130,raw_audio
13674,125,raw_audio
13675,120,raw_audio
13676,122,raw_audio
13677,121,raw_audio
13678,122,raw_audio
13679,120,raw_audio
13680,119,raw_audio
13681,120,raw_audio
13682,122,raw_audio
13683,120,raw_audio
13684,120,raw_audio
13685,120,raw_audio
13686,119,raw_audio
13687,115,raw_audio
13688,110,raw_audio
13689,130,raw_audio
13690,127,raw_audio
13691,120,raw_audio
13692,122,raw_audio
13693,121,raw_audio
13694,122,raw_audio
13695,119,raw_audio
13696,121,raw_audio
13697,120,raw_audio
13698,120,raw_audio
13699,120,raw_audio
13700,121,raw_audio
13701,123,raw_audio
13702,122,raw_audio
13703,118,raw_audio
13704,106,raw_audio
13705,129,raw_audio
13706,129,raw_audio
13707,119,raw_audio
13708,122,raw_audio
13709,125,raw_audio
13710,123,raw_audio
13711,121,raw_audio
13712,120,raw_audio
13713,120,raw_audio
13714,121,raw_audio
13715,123,raw_audio
13716,122,raw_audio
13717,121,raw_audio
13718,120,raw_audio
13719,119,raw_audio
13720,106,raw_audio
13721,126,raw_audio
13722,130,raw_audio
13723,119,raw_audio
13724,118,raw_audio
13725,123,raw_audio
13726,121,raw_audio
13727,121,raw_audio
13728,119,raw_audio
13729,122,raw_audio
13730,122,raw_audio
13731,121,raw_audio
13732,120,raw_audio
13733,120,raw_audio
13734,120,raw_audio
13735,119,raw_audio
13736,105,raw_audio
13737,123,raw_audio
13738,131,raw_audio
13739,121,raw_audio
13740,117,raw_audio
13741,122,raw_audio
13742,121,raw_audio
13743,120,raw_audio
13744,118,raw_audio
13745,120,raw_audio
13746,121,raw_audio
13747,121,raw_audio
13748,122,raw_audio
13749,122,raw_audio
13750,121,raw_audio
13751,122,raw_audio
13752,105,raw_audio
13753,121,raw_audio
13754,135,raw_audio
13755,126,raw_audio
13756,120,raw_audio
13757,123,raw_audio
13758,122,raw_audio
13759,122,raw_audio
13760,119,raw_audio
13761,121,raw_audio
13762,121,raw_audio
13763,120,raw_audio
13764,119,raw_audio
13765,120,raw_audio
13766,119,raw_audio
13767,119,raw_audio
13768,105,raw_audio
13769,115,raw_audio
13770,133,raw_audio
13771,123,raw_audio
13772,119,raw_audio
13773,123,raw_audio
13774,122,raw_audio
13775,119,raw_audio
13776,118,raw_audio
13777,120,raw_audio
13778,119,raw_audio
13779,121,raw_audio
13780,122,raw_audio
13781,121,raw_audio
13782,121,raw_audio
13783,121,raw_audio
13784,107,raw_audio
13785,115,raw_audio
13786,134,raw_audio
13787,126,raw_audio
13788,120,raw_audio
13789,123,raw_audio
13790,124,raw_audio
13791,122,raw_audio
13792,119,raw_audio
13793,122,raw_audio
13794,122,raw_audio
13795,120,raw_audio
13796,119,raw_audio
13797,121,raw_audio
13798,120,raw_audio
13799,119,raw_audio
13800,111,raw_audio
13801,112,raw_audio
13802,129,raw_audio
13803,125,raw_audio
13804,120,raw_audio
13805,122,raw_audio
13806,122,raw_audio
13807,121,raw_audio
13808,121,raw_audio
13809,120,raw_audio
13810,119,raw_audio
13811,121,raw_audio
13812,121,raw_audio
13813,119,raw_audio
13814,120,raw_audio
13815,119,raw_audio
13816,113,raw_audio
13817,106,raw_audio
13818,127,raw_audio
13819,129,raw_audio
13820,117,raw_audio
13821,116,raw_audio
13822,121,raw_audio
13823,120,raw_audio
13824,119,raw_audio
13825,119,raw_audio
13826,121,raw_audio
13827,121,raw_audio
13828,120,raw_audio
13829,119,raw_audio
13830,121,raw_audio
13831,121,raw_audio
13832,117,raw_audio
13833,105,raw_audio
13834,126,raw_audio
13835,129,raw_audio
13836,118,raw_audio
13837,117,raw_audio
13838,123,raw_audio
13839,121,raw_audio
13840,119,raw_audio
13841,119,raw_audio
13842,122,raw_audio
13843,121,raw_audio
13844,121,raw_audio
13845,120,raw_audio
13846,119,raw_audio
13847,121,raw_audio
13848,121,raw_audio
13849,105,raw_audio
13850,124,raw_audio
13851,131,raw_audio
13852,121,raw_audio
13853,118,raw_audio
13854,124,raw_audio
13855,122,raw_audio
13856,121,raw_audio
13857,120,raw_audio
13858,121,raw_audio
13859,123,raw_audio
13860,123,raw_audio
13861,123,raw_audio
13862,121,raw_audio
13863,121,raw_audio
13864,120,raw_audio
13865,103,raw_audio
13866,120,raw_audio
13867,132,raw_audio
13868,121,raw_audio
13869,117,raw_audio
13870,122,raw_audio
13871,121,raw_audio
13872,119,raw_audio
13873,119,raw_audio
13874,119,raw_audio
13875,121,raw_audio
13876,119,raw_audio
13877,120,raw_audio
13878,118,raw_audio
13879,120,raw_audio
13880,118,raw_audio
13881,102,raw_audio
13882,118,raw_audio
13883,132,raw_audio
13884,122,raw_audio
13885,117,raw_audio
13886,123,raw_audio
13887,123,raw_audio
13888,121,raw_audio
13889,120,raw_audio
13890,120,raw_audio
13891,122,raw_audio
13892,122,raw_audio
13893,122,raw_audio
13894,122,raw_audio
13895,122,raw_audio
13896,121,raw_audio
13897,106,raw_audio
13898,116,raw_audio
13899,133,raw_audio
13900,125,raw_audio
13901,120,raw_audio
13902,121,raw_audio
13903,122,raw_audio
13904,120,raw_audio
13905,119,raw_audio
13906,120,raw_audio
13907,122,raw_audio
13908,119,raw_audio
13909,121,raw_audio
13910,120,raw_audio
13911,119,raw_audio
13912,121,raw_audio
13913,106,raw_audio
13914,113,raw_audio
13915,132,raw_audio
13916,125,raw_audio
13917,119,raw_audio
13918,122,raw_audio
13919,122,raw_audio
13920,119,raw_audio
13921,120,raw_audio
13922,121,raw_audio
13923,121,raw_audio
13924,121,raw_audio
13925,121,raw_audio
13926,121,raw_audio
13927,121,raw_audio
13928,121,raw_audio
13929,113,raw_audio
13930,109,raw_audio
13931,131,raw_audio
13932,128,raw_audio
13933,117,raw_audio
13934,122,raw_audio
13935,126,raw_audio
13936,123,raw_audio
13937,123,raw_audio
13938,122,raw_audio
13939,121,raw_audio
13940,122,raw_audio
13941,121,raw_audio
13942,121,raw_audio
13943,121,raw_audio
13944,121,raw_audio
13945,116,raw_audio
13946,107,raw_audio
13947,130,raw_audio
13948,128,raw_audio
13949,116,raw_audio
13950,119,raw_audio
13951,125,raw_audio
13952,123,raw_audio
13953,120,raw_audio
13954,117,raw_audio
13955,119,raw_audio
13956,121,raw_audio
13957,120,raw_audio
13958,119,raw_audio
13959,121,raw_audio
13960,122,raw_audio
13961,119,raw_audio
13962,106,raw_audio
13963,128,raw_audio
13964,127,raw_audio
13965,121,raw_audio
13966,122,raw_audio
13967,121,raw_audio
13968,120,raw_audio
13969,119,raw_audio
13970,120,raw_audio
13971,119,raw_audio
13972,120,raw_audio
13973,119,raw_audio
13974,120,raw_audio
13975,120,raw_audio
13976,119,raw_audio
13977,121,raw_audio
13978,105,raw_audio
13979,124,raw_audio
13980,131,raw_audio
13981,121,raw_audio
13982,119,raw_audio
13983,123,raw_audio
13984,123,raw_audio
13985,120,raw_audio
13986,118,raw_audio
13987,119,raw_audio
13988,121,raw_audio
13989,120,raw_audio
13990,118,raw_audio
13991,119,raw_audio
13992,121,raw_audio
13993,120,raw_audio
13994,101,raw_audio
13995,120,raw_audio
13996,133,raw_audio
13997,123,raw_audio
13998,120,raw_audio
13999,123,raw_audio
14000,123,raw_audio
14001,123,raw_audio
14002,121,raw_audio
14003,121,raw_audio
14004,121,raw_audio
14005,121,raw_audio
14006,121,raw_audio
14007,121,raw_audio
14008,120,raw_audio
14009,120,raw_audio
14010,102,raw_audio
14011,119,raw_audio
14012,133,raw_audio
14013,124,raw_audio
14014,117,raw_audio
14015,122,raw_audio
14016,121,raw_audio
14017,120,raw_audio
14018,118,raw_audio
14019,119,raw_audio
14020,122,raw_audio
14021,121,raw_audio
14022,120,raw_audio
14023,120,raw_audio
14024,118,raw_audio
14025,121,raw_audio
14026,105,raw_audio
14027,115,raw_audio
14028,131,raw_audio
14029,124,raw_audio
14030,116,raw_audio
14031,121,raw_audio
14032,122,raw_audio
14033,120,raw_audio
14034,118,raw_audio
14035,120,raw_audio
14036,121,raw_audio
14037,121,raw_audio
14038,119,raw_audio
14039,121,raw_audio
14040,121,raw_audio
14041,120,raw_audio
14042,108,raw_audio
14043,111,raw_audio
14044,134,raw_audio
14045,126,raw_audio
14046,119,raw_audio
14047,122,raw_audio
14048,123,raw_audio
14049,120,raw_audio
14050,118,raw_audio
14051,121,raw_audio
14052,123,raw_audio
14053,122,raw_audio
14054,120,raw_audio
14055,120,raw_audio
14056,120,raw_audio
14057,121,raw_audio
14058,113,raw_audio
14059,110,raw_audio
14060,129,raw_audio
14061,127,raw_audio
14062,120,raw_audio
14063,121,raw_audio
14064,122,raw_audio
14065,122,raw_audio
14066,122,raw_audio
14067,122,raw_audio
14068,120,raw_audio
14069,121,raw_audio
14070,121,raw_audio
14071,122,raw_audio
14072,122,raw_audio
14073,122,raw_audio
14074,118,raw_audio
14075,108,raw_audio
14076,129,raw_audio
14077,128,raw_audio
14078,117,raw_audio
14079,121,raw_audio
14080,125,raw_audio
14081,122,raw_audio
14082,119,raw_audio
14083,120,raw_audio
